"X0","X1"
"C01825","C15926"
"C01825","C21955"
"C01826","C06326"
"C01829","C02218"
"C01829","C02465"
"C01829","C07639"
"C01832","C03221"
"C01832","C04529"
"C01832","C04655"
"C01832","C05261"
"C01839","C02868"
"C01841","C19938"
"C01841","C19939"
"C01845","C20783"
"C01847","C01984"
"C01847","C02137"
"C01847","C02952"
"C01847","C03037"
"C01847","C04793"
"C01847","C06504"
"C01847","C06505"
"C01847","C06742"
"C01847","C11142"
"C01847","C11145"
"C01847","C12435"
"C01847","C12436"
"C01847","C14695"
"C01847","C18054"
"C01847","C18091"
"C01847","C18358"
"C01847","C18360"
"C01847","C19686"
"C01847","C19911"
"C01847","C19944"
"C01847","C20125"
"C01847","C20231"
"C01847","C21149"
"C01847","C21150"
"C01847","C21396"
"C01847","C21397"
"C01847","C21398"
"C01847","C21929"
"C01847","C21930"
"C01848","C01849"
"C01848","C12044"
"C01851","C03325"
"C01852","C01957"
"C01852","C03470"
"C01852","C07304"
"C01852","C07307"
"C01852","C09782"
"C01853","C02080"
"C01860","C06080"
"C01861","C11481"
"C01863","C02879"
"C01868","C02213"
"C01869","C03765"
"C01874","C03575"
"C01875","C02367"
"C01876","C02941"
"C01876","C03072"
"C01879","C17586"
"C01879","C18005"
"C01879","C21730"
"C01880","C06103"
"C01881","C02956"
"C01888","C03194"
"C01888","C03508"
"C01888","C05519"
"C01892","C04371"
"C01894","C05921"
"C01897","C16725"
"C01902","C05437"
"C01902","C08830"
"C01902","C11513"
"C01906","C03606"
"C01907","C12430"
"C01907","C12432"
"C01907","C12433"
"C01909","C05198"
"C01912","C06616"
"C01912","C06634"
"C01912","C06653"
"C01917","C05198"
"C01917","C06453"
"C01917","C17702"
"C01917","C18136"
"C01917","C21266"
"C01920","C16464"
"C01920","C16465"
"C01925","C03368"
"C01925","C19850"
"C01934","C02991"
"C01934","C03979"
"C01941","C17351"
"C01943","C02141"
"C01943","C11508"
"C01944","C02838"
"C01944","C05265"
"C01944","C05276"
"C01944","C21968"
"C01944","C21969"
"C01946","C03796"
"C01946","C11911"
"C01946","C11992"
"C01949","C02445"
"C01951","C02289"
"C01953","C02373"
"C01953","C05138"
"C01953","C05485"
"C01953","C05501"
"C01953","C18038"
"C01953","C18044"
"C01959","C03149"
"C01967","C03226"
"C01969","C03476"
"C01983","C01984"
"C01983","C02137"
"C01983","C07301"
"C01984","C02137"
"C01984","C03198"
"C01987","C02161"
"C01987","C02720"
"C01987","C03824"
"C01987","C17500"
"C01993","C11631"
"C01995","C02193"
"C02004","C06079"
"C02006","C02008"
"C02010","C03860"
"C02013","C06218"
"C02013","C06219"
"C02022","C03604"
"C02022","C16884"
"C02027","C04251"
"C02029","C16447"
"C02029","C16448"
"C02033","C17705"
"C02033","C21270"
"C02034","C02035"
"C02034","C06095"
"C02034","C11861"
"C02034","C12308"
"C02035","C06096"
"C02035","C11863"
"C02035","C11871"
"C02037","C02777"
"C02041","C06425"
"C02041","C20947"
"C02045","C03394"
"C02046","C03325"
"C02046","C10860"
"C02050","C03035"
"C02050","C16162"
"C02050","C21006"
"C02059","C03313"
"C02059","C05849"
"C02059","C13309"
"C02059","C20806"
"C02060","C07343"
"C02066","C10850"
"C02066","C12453"
"C02076","C05382"
"C02076","C06222"
"C02079","C07349"
"C02084","C15494"
"C02084","C15495"
"C02086","C02635"
"C02086","C03727"
"C02090","C03170"
"C02090","C05422"
"C02090","C05730"
"C02094","C05432"
"C02094","C05435"
"C02094","C08591"
"C02094","C08592"
"C02094","C12287"
"C02094","C15943"
"C02094","C16340"
"C02094","C20484"
"C02094","C20695"
"C02097","C03034"
"C02099","C02345"
"C02099","C21417"
"C02105","C02106"
"C02105","C05202"
"C02105","C06167"
"C02105","C06520"
"C02105","C09541"
"C02105","C17591"
"C02105","C17592"
"C02106","C04118"
"C02106","C05174"
"C02106","C21370"
"C02117","C02982"
"C02124","C02375"
"C02124","C07088"
"C02126","C03001"
"C02126","C03995"
"C02126","C04303"
"C02126","C04815"
"C02134","C02915"
"C02135","C15850"
"C02137","C15524"
"C02139","C02880"
"C02139","C05306"
"C02139","C05427"
"C02139","C05798"
"C02139","C11832"
"C02139","C16540"
"C02139","C16541"
"C02139","C18154"
"C02139","C18157"
"C02140","C03205"
"C02140","C05475"
"C02140","C05490"
"C02140","C05498"
"C02141","C08830"
"C02151","C03677"
"C02151","C11632"
"C02161","C17500"
"C02162","C02951"
"C02165","C04853"
"C02165","C05949"
"C02166","C05951"
"C02167","C02514"
"C02167","C20366"
"C02170","C05281"
"C02170","C06002"
"C02170","C20846"
"C02172","C02298"
"C02183","C03743"
"C02183","C06719"
"C02183","C21895"
"C02183","C21896"
"C02191","C03516"
"C02198","C05963"
"C02199","C03946"
"C02199","C04089"
"C02199","C04194"
"C02199","C04608"
"C02199","C05623"
"C02199","C05625"
"C02199","C05903"
"C02199","C08604"
"C02199","C08620"
"C02199","C08983"
"C02199","C09099"
"C02199","C09789"
"C02199","C09806"
"C02199","C12137"
"C02199","C12138"
"C02199","C12627"
"C02199","C12644"
"C02199","C16315"
"C02199","C16422"
"C02199","C16911"
"C02199","C17328"
"C02199","C19865"
"C02200","C02467"
"C02201","C04597"
"C02201","C16644"
"C02201","C21419"
"C02206","C02771"
"C02213","C20230"
"C02214","C02411"
"C02216","C02494"
"C02217","C02774"
"C02218","C02465"
"C02218","C02515"
"C02218","C20904"
"C02220","C02501"
"C02220","C03453"
"C02220","C03824"
"C02222","C02814"
"C02222","C03676"
"C02222","C04431"
"C02222","C06329"
"C02222","C06603"
"C02222","C16249"
"C02222","C16476"
"C02222","C16477"
"C02225","C04225"
"C02225","C21250"
"C02226","C02612"
"C02226","C06031"
"C02226","C06032"
"C02231","C05669"
"C02232","C14145"
"C02235","C02814"
"C02236","C06679"
"C02240","C02804"
"C02247","C05165"
"C02247","C20634"
"C02247","C20643"
"C02247","C20714"
"C02247","C00108"
"C02249","C03595"
"C02262","C06377"
"C02265","C05620"
"C02280","C15925"
"C02280","C15926"
"C02284","C04354"
"C02284","C02283"
"C02287","C02750"
"C02291","C17234"
"C02293","C03527"
"C02295","C02930"
"C02298","C05658"
"C02323","C06188"
"C02325","C05610"
"C02325","C12205"
"C02331","C11062"
"C02336","C05345"
"C02338","C02476"
"C02341","C11514"
"C02341","C11515"
"C02344","C11387"
"C02348","C02350"
"C02348","C11821"
"C02348","C12248"
"C02350","C11821"
"C02350","C12248"
"C02354","C05822"
"C02356","C21015"
"C02359","C16481"
"C02359","C16482"
"C02364","C16478"
"C02364","C16479"
"C02366","C02796"
"C02371","C02802"
"C02371","C16480"
"C02372","C06605"
"C02372","C06607"
"C02372","C00568"
"C02373","C05138"
"C02373","C05499"
"C02373","C05501"
"C02375","C03585"
"C02375","C07089"
"C02375","C14450"
"C02378","C06102"
"C02378","C06593"
"C02379","C02381"
"C02380","C04646"
"C02380","C06837"
"C02380","C16613"
"C02380","C16614"
"C02380","C16621"
"C02394","C12299"
"C02400","C11916"
"C02400","C12003"
"C02411","C03058"
"C02419","C03624"
"C02420","C02659"
"C02420","C20315"
"C02426","C20680"
"C02431","C02991"
"C02442","C06199"
"C02452","C02576"
"C02453","C02590"
"C02463","C05772"
"C02463","C05778"
"C02463","C15527"
"C02465","C02515"
"C02465","C03832"
"C02469","C05778"
"C02470","C05645"
"C02470","C05830"
"C02477","C02483"
"C02477","C14152"
"C02480","C04105"
"C02480","C14610"
"C02483","C15883"
"C02485","C11951"
"C02495","C03567"
"C02495","C10208"
"C02496","C21159"
"C02497","C02648"
"C02498","C03343"
"C02498","C03690"
"C02499","C02526"
"C02499","C06742"
"C02501","C03453"
"C02501","C06336"
"C02501","C07734"
"C02504","C02631"
"C02504","C04411"
"C02505","C07086"
"C02505","C16074"
"C02509","C03673"
"C02512","C05670"
"C02512","C05711"
"C02513","C16496"
"C02513","C16497"
"C02519","C00156"
"C02526","C06589"
"C02528","C03990"
"C02528","C05337"
"C02528","C05465"
"C02528","C05466"
"C02535","C05703"
"C02535","C18872"
"C02557","C11953"
"C02557","C11969"
"C02557","C11977"
"C02557","C11989"
"C02557","C12000"
"C02557","C18026"
"C02567","C18170"
"C02569","C19818"
"C02575","C18933"
"C02576","C11924"
"C02587","C03684"
"C02591","C05345"
"C02592","C03642"
"C02593","C05259"
"C02593","C05273"
"C02593","C06736"
"C02593","C06737"
"C02611","C03882"
"C02612","C06033"
"C02612","C20746"
"C02617","C14785"
"C02621","C03345"
"C02621","C04170"
"C02621","C10772"
"C02625","C02933"
"C02625","C03664"
"C02625","C20685"
"C02625","C20687"
"C02627","C17581"
"C02627","C17582"
"C02627","C20353"
"C02630","C03058"
"C02631","C04411"
"C02632","C03754"
"C02632","C06582"
"C02633","C16500"
"C02635","C03727"
"C02636","C15025"
"C02646","C05608"
"C02646","C05855"
"C02646","C12206"
"C02646","C20465"
"C02647","C03771"
"C02657","C21312"
"C02659","C03219"
"C02659","C20315"
"C02660","C03098"
"C02666","C10945"
"C02666","C12204"
"C02673","C04578"
"C02679","C21080"
"C02679","C21573"
"C02691","C04294"
"C02693","C02938"
"C02700","C05653"
"C02709","C02720"
"C02713","C02999"
"C02713","C16698"
"C02713","C21027"
"C02714","C05936"
"C02718","C06195"
"C02720","C06813"
"C02720","C06876"
"C02723","C06178"
"C02723","C10974"
"C02727","C05548"
"C02730","C03160"
"C02730","C05817"
"C02730","C06986"
"C02734","C00156"
"C02735","C03711"
"C02739","C02741"
"C02740","C03797"
"C02741","C04896"
"C02759","C04435"
"C02765","C08300"
"C02775","C00108"
"C02778","C03954"
"C02779","C06440"
"C02780","C06473"
"C02780","C15673"
"C02782","C03926"
"C02785","C05849"
"C02787","C21369"
"C02791","C04205"
"C02793","C05849"
"C02798","C03167"
"C02798","C05672"
"C02798","C21613"
"C02801","C03357"
"C02802","C02949"
"C02804","C03237"
"C02804","C03273"
"C02807","C04167"
"C02811","C03206"
"C02811","C06654"
"C02811","C21436"
"C02814","C03676"
"C02814","C07103"
"C02814","C14604"
"C02814","C18351"
"C02825","C03887"
"C02835","C04437"
"C02835","C05130"
"C02835","C05133"
"C02837","C05328"
"C02845","C18796"
"C02880","C11831"
"C02890","C04118"
"C02890","C05315"
"C02892","C05856"
"C02894","C03888"
"C02899","C03032"
"C02906","C05909"
"C02906","C05911"
"C02906","C10107"
"C02909","C14098"
"C02909","C14099"
"C02909","C14104"
"C02915","C03329"
"C02915","C21586"
"C02916","C03758"
"C02916","C04043"
"C02916","C06517"
"C02918","C05842"
"C02918","C05843"
"C02920","C16188"
"C02923","C04592"
"C02923","C06210"
"C02923","C06720"
"C02923","C06731"
"C02923","C14088"
"C02930","C16390"
"C02932","C04446"
"C02933","C03918"
"C02934","C06121"
"C02937","C02938"
"C02937","C16518"
"C02937","C17203"
"C02937","C17204"
"C02937","C19717"
"C02938","C05837"
"C02939","C03069"
"C02939","C07350"
"C02939","C20673"
"C02943","C03930"
"C02944","C03221"
"C02946","C05936"
"C02947","C10434"
"C02949","C06387"
"C02949","C00156"
"C02952","C03037"
"C02952","C20271"
"C02954","C05551"
"C02954","C07086"
"C02962","C18096"
"C02970","C04150"
"C02970","C20352"
"C02970","C20390"
"C02975","C03864"
"C02975","C03865"
"C02980","C03503"
"C03001","C04303"
"C03004","C15503"
"C03005","C12092"
"C03005","C00108"
"C03012","C03203"
"C03012","C04314"
"C03012","C06204"
"C03012","C06205"
"C03012","C11713"
"C03012","C14783"
"C03012","C16201"
"C03019","C03634"
"C03030","C17206"
"C03035","C06426"
"C03037","C03448"
"C03043","C21075"
"C03049","C04103"
"C03056","C03458"
"C03056","C15986"
"C03056","C15987"
"C03057","C16149"
"C03057","C01606"
"C03063","C04052"
"C03063","C05600"
"C03063","C05601"
"C03063","C06201"
"C03064","C21610"
"C03064","C21617"
"C03066","C03678"
"C03067","C03351"
"C03069","C03231"
"C03069","C05998"
"C03069","C16471"
"C03070","C03990"
"C03070","C17658"
"C03077","C03679"
"C03077","C06641"
"C03077","C06646"
"C03081","C03837"
"C03087","C05548"
"C03088","C17206"
"C03089","C04188"
"C03090","C03838"
"C03092","C09844"
"C03112","C06564"
"C03112","C06565"
"C03112","C06568"
"C03114","C04778"
"C03136","C18055"
"C03147","C00108"
"C03150","C15497"
"C03160","C03657"
"C03160","C06986"
"C03160","C15547"
"C03164","C04468"
"C03164","C11425"
"C03164","C18256"
"C03167","C03557"
"C03167","C05682"
"C03167","C06451"
"C03167","C17940"
"C03167","C17944"
"C03170","C05422"
"C03172","C05688"
"C03172","C05689"
"C03173","C03392"
"C03178","C03314"
"C03187","C03319"
"C03189","C03947"
"C03194","C06507"
"C03194","C06508"
"C03198","C03590"
"C03198","C05343"
"C03203","C11427"
"C03203","C14101"
"C03203","C16149"
"C03205","C04108"
"C03205","C05485"
"C03205","C18040"
"C03206","C06570"
"C03206","C18296"
"C03207","C03748"
"C03215","C04234"
"C03219","C03982"
"C03219","C20314"
"C03219","C20315"
"C03221","C05262"
"C03223","C18314"
"C03227","C05636"
"C03227","C05645"
"C03233","C04783"
"C03239","C04092"
"C03239","C05548"
"C03240","C06635"
"C03241","C06102"
"C03242","C03595"
"C03248","C03981"
"C03263","C05198"
"C03263","C05770"
"C03264","C21089"
"C03264","C21399"
"C03264","C21400"
"C03277","C03817"
"C03277","C05130"
"C03277","C05568"
"C03283","C06442"
"C03283","C19929"
"C03284","C06002"
"C03291","C14899"
"C03296","C03415"
"C03298","C04259"
"C03309","C03470"
"C03309","C11678"
"C03313","C05849"
"C03313","C21084"
"C03319","C03442"
"C03319","C04507"
"C03319","C11907"
"C03319","C12379"
"C03319","C17959"
"C03319","C20390"
"C03319","C20416"
"C03319","C20974"
"C03329","C04118"
"C03341","C03943"
"C03343","C03690"
"C03344","C04405"
"C03345","C04170"
"C03345","C04405"
"C03345","C15980"
"C03356","C04309"
"C03359","C18608"
"C03359","C20686"
"C03366","C04076"
"C03366","C16741"
"C03373","C04556"
"C03373","C04640"
"C03373","C04751"
"C03373","C05198"
"C03373","C15667"
"C03373","C21764"
"C03374","C05787"
"C03375","C18174"
"C03375","C21004"
"C03393","C06054"
"C03393","C21593"
"C03394","C03604"
"C03394","C21285"
"C03401","C04209"
"C03401","C20961"
"C03401","C21559"
"C03404","C04201"
"C03409","C05133"
"C03410","C03691"
"C03415","C05932"
"C03415","C18048"
"C03427","C05413"
"C03427","C05421"
"C03428","C16144"
"C03428","C20432"
"C03428","C21116"
"C03434","C07099"
"C03434","C15505"
"C03434","C18933"
"C03440","C04282"
"C03442","C04767"
"C03453","C03589"
"C03458","C16152"
"C03460","C06000"
"C03461","C16502"
"C03461","C19691"
"C03470","C06522"
"C03470","C16724"
"C03470","C16735"
"C03474","C04050"
"C03483","C04058"
"C03492","C04352"
"C03492","C18911"
"C03493","C03590"
"C03495","C04187"
"C03505","C03894"
"C03506","C20525"
"C03508","C05519"
"C03514","C06740"
"C03514","C16718"
"C03515","C12632"
"C03516","C04536"
"C03539","C11838"
"C03557","C05673"
"C03557","C05678"
"C03557","C05679"
"C03557","C05683"
"C03557","C21403"
"C03564","C05147"
"C03564","C19706"
"C03567","C04271"
"C03569","C07729"
"C03569","C07731"
"C03572","C05618"
"C03572","C12838"
"C03576","C03920"
"C03576","C04488"
"C03576","C04628"
"C03576","C04832"
"C03576","C06548"
"C03576","C11496"
"C03576","C11497"
"C03576","C11498"
"C03576","C11506"
"C03576","C11507"
"C03576","C11903"
"C03576","C11904"
"C03576","C20303"
"C03576","C21752"
"C03576","C21753"
"C03577","C05952"
"C03579","C11870"
"C03585","C04431"
"C03585","C04522"
"C03585","C07090"
"C03586","C04105"
"C03586","C14610"
"C03590","C12323"
"C03594","C05455"
"C03595","C16180"
"C03598","C03599"
"C03598","C04297"
"C03618","C06030"
"C03619","C04698"
"C03621","C03622"
"C03621","C04081"
"C03622","C04081"
"C03648","C05904"
"C03648","C09320"
"C03656","C05231"
"C03657","C04146"
"C03657","C05427"
"C03657","C13309"
"C03657","C15547"
"C03664","C07088"
"C03671","C04434"
"C03671","C05375"
"C03671","C05616"
"C03671","C18345"
"C03677","C11679"
"C03677","C11680"
"C03677","C11681"
"C03677","C11691"
"C03680","C05565"
"C03680","C05572"
"C03680","C16674"
"C03681","C13712"
"C03681","C15484"
"C03681","C18041"
"C03682","C03846"
"C03683","C20583"
"C03684","C04244"
"C03684","C04895"
"C03684","C20264"
"C03684","C21640"
"C03686","C06800"
"C03686","C16755"
"C03719","C17237"
"C03722","C04409"
"C03722","C05840"
"C03724","C20447"
"C03742","C03766"
"C03742","C04350"
"C03742","C05143"
"C03752","C20589"
"C03752","C20844"
"C03758","C04043"
"C03758","C05422"
"C03758","C05587"
"C03758","C06160"
"C03758","C06546"
"C03758","C08557"
"C03758","C11816"
"C03758","C12231"
"C03758","C16704"
"C03758","C16706"
"C03758","C16707"
"C03758","C17755"
"C03758","C21584"
"C03764","C04203"
"C03764","C04291"
"C03765","C04227"
"C03765","C06044"
"C03766","C04353"
"C03767","C04404"
"C03771","C20234"
"C03771","C21026"
"C03772","C04373"
"C03789","C04674"
"C03804","C04399"
"C03824","C04409"
"C03824","C10164"
"C03826","C05406"
"C03827","C20781"
"C03838","C04376"
"C03840","C04110"
"C03840","C21414"
"C03845","C05437"
"C03852","C03917"
"C03868","C04197"
"C03868","C04611"
"C03868","C04695"
"C03871","C03972"
"C03885","C04145"
"C03885","C00156"
"C03900","C04264"
"C03901","C04445"
"C03912","C17349"
"C03917","C12525"
"C03918","C04625"
"C03918","C04729"
"C03920","C04488"
"C03920","C04628"
"C03920","C04832"
"C03925","C04178"
"C03925","C16246"
"C03925","C16247"
"C03927","C04771"
"C03944","C16753"
"C03944","C16754"
"C03944","C20445"
"C03946","C04194"
"C03946","C04385"
"C03946","C15581"
"C03951","C12630"
"C03955","C05554"
"C03955","C20333"
"C03963","C08886"
"C03972","C04462"
"C03972","C05539"
"C03972","C20258"
"C03979","C20781"
"C03985","C04433"
"C03985","C20221"
"C03986","C21460"
"C03990","C15515"
"C03990","C15517"
"C03990","C21449"
"C03993","C00156"
"C03995","C04815"
"C03997","C11038"
"C03998","C20674"
"C04000","C04561"
"C04002","C05662"
"C04006","C04063"
"C04006","C19761"
"C04006","C19794"
"C04006","C19799"
"C04006","C20627"
"C04006","C20642"
"C04007","C15579"
"C04022","C08276"
"C04044","C04479"
"C04044","C11457"
"C04044","C11588"
"C04051","C04677"
"C04052","C04186"
"C04052","C05600"
"C04053","C04255"
"C04053","C04349"
"C04053","C04865"
"C04053","C06118"
"C04053","C19965"
"C04053","C19966"
"C04067","C04586"
"C04069","C15555"
"C04071","C04503"
"C04079","C04352"
"C04083","C07330"
"C04083","C16427"
"C04084","C04379"
"C04089","C17328"
"C04106","C04690"
"C04109","C04527"
"C04110","C21414"
"C04112","C04558"
"C04112","C04559"
"C04112","C06730"
"C04114","C20748"
"C04114","C20750"
"C04115","C04324"
"C04115","C04434"
"C04115","C05364"
"C04121","C04919"
"C04121","C06024"
"C04121","C06025"
"C04121","C19875"
"C04121","C19876"
"C04122","C06507"
"C04122","C06509"
"C04122","C12147"
"C04144","C04489"
"C04144","C05335"
"C04144","C05698"
"C04145","C04146"
"C04145","C17432"
"C04145","C17570"
"C04145","C00156"
"C04146","C04216"
"C04146","C05809"
"C04146","C00156"
"C04164","C05979"
"C04164","C06358"
"C04164","C06359"
"C04164","C06360"
"C04178","C16246"
"C04178","C16248"
"C04181","C04272"
"C04181","C06010"
"C04185","C17938"
"C04186","C04642"
"C04188","C04582"
"C04188","C19787"
"C04203","C19459"
"C04203","C00108"
"C04207","C04208"
"C04216","C20276"
"C04216","C21718"
"C04217","C16818"
"C04217","C21701"
"C04217","C21703"
"C04217","C21716"
"C04218","C04465"
"C04225","C04593"
"C04225","C21250"
"C04226","C16159"
"C04236","C04411"
"C04242","C11736"
"C04242","C21750"
"C04242","C21751"
"C04244","C21640"
"C04255","C04865"
"C04257","C06241"
"C04259","C05575"
"C04268","C05198"
"C04268","C06018"
"C04268","C11907"
"C04268","C11909"
"C04268","C21208"
"C04268","C21348"
"C04272","C06010"
"C04280","C04673"
"C04281","C05938"
"C04281","C05947"
"C04282","C05941"
"C04282","C05942"
"C04287","C16737"
"C04290","C20410"
"C04294","C04327"
"C04297","C17326"
"C04300","C04806"
"C04302","C00108"
"C04324","C04434"
"C04324","C04484"
"C04324","C05364"
"C04327","C04752"
"C04330","C04377"
"C04332","C04732"
"C04332","C05995"
"C04332","C15556"
"C04346","C11907"
"C04346","C20415"
"C04349","C20680"
"C04350","C04353"
"C04350","C15503"
"C04350","C17238"
"C04353","C17238"
"C04354","C02283"
"C04373","C11136"
"C04376","C04640"
"C04377","C04488"
"C04390","C05539"
"C04421","C04462"
"C04426","C04589"
"C04431","C04522"
"C04433","C11388"
"C04433","C11389"
"C04433","C20221"
"C04434","C18345"
"C04435","C11944"
"C04437","C05131"
"C04442","C20589"
"C04453","C04840"
"C04453","C08825"
"C04454","C04732"
"C04454","C18910"
"C04468","C11422"
"C04483","C05463"
"C04483","C05464"
"C04483","C11637"
"C04483","C15560"
"C04484","C05375"
"C04484","C06035"
"C04485","C04486"
"C04489","C05335"
"C04489","C05698"
"C04501","C06156"
"C04507","C17556"
"C04507","C17959"
"C04509","C04574"
"C04509","C17438"
"C04516","C04576"
"C04525","C05437"
"C04525","C15777"
"C04530","C04814"
"C04530","C04840"
"C04536","C05198"
"C04536","C11829"
"C04536","C11831"
"C04552","C04581"
"C04554","C04644"
"C04554","C05445"
"C04554","C17345"
"C04556","C04752"
"C04556","C05198"
"C04558","C04559"
"C04558","C18311"
"C04573","C13952"
"C04573","C20395"
"C04574","C05893"
"C04574","C05898"
"C04574","C06026"
"C04574","C17556"
"C04574","C21157"
"C04575","C05411"
"C04575","C05412"
"C04577","C04742"
"C04578","C11675"
"C04578","C21678"
"C04582","C15650"
"C04590","C04638"
"C04596","C04623"
"C04596","C06637"
"C04596","C21859"
"C04597","C16644"
"C04599","C04731"
"C04604","C06050"
"C04606","C04711"
"C04608","C04858"
"C04608","C10020"
"C04608","C12627"
"C04613","C04630"
"C04621","C04622"
"C04623","C06636"
"C04623","C06649"
"C04625","C04706"
"C04628","C04832"
"C04628","C11903"
"C04628","C11904"
"C04628","C16594"
"C04630","C20357"
"C04638","C18059"
"C04638","C20518"
"C04644","C05337"
"C04644","C05447"
"C04646","C16615"
"C04646","C16616"
"C04646","C16617"
"C04646","C16618"
"C04650","C06457"
"C04650","C17952"
"C04652","C04824"
"C04652","C04932"
"C04652","C06022"
"C04654","C04741"
"C04666","C04677"
"C04666","C04916"
"C04670","C04687"
"C04671","C04707"
"C04672","C04785"
"C04672","C21923"
"C04675","C16466"
"C04677","C04734"
"C04677","C04823"
"C04677","C04916"
"C04685","C04686"
"C04690","C04773"
"C04702","C04851"
"C04702","C04894"
"C04702","C05892"
"C04702","C06432"
"C04702","C17556"
"C04706","C04729"
"C04706","C06329"
"C04712","C15666"
"C04713","C16426"
"C04713","C16427"
"C04713","C16430"
"C04715","C04859"
"C04718","C06066"
"C04720","C04831"
"C04722","C04760"
"C04722","C05454"
"C04722","C15613"
"C04724","C04808"
"C04724","C17959"
"C04729","C07095"
"C04732","C05198"
"C04732","C15556"
"C04732","C15809"
"C04732","C19154"
"C04732","C21971"
"C04738","C06022"
"C04742","C05966"
"C04751","C04823"
"C04751","C15667"
"C04752","C20246"
"C04752","C20247"
"C04760","C05460"
"C04773","C06052"
"C04778","C05775"
"C04778","C06510"
"C04778","C21153"
"C04780","C16327"
"C04783","C01606"
"C04785","C06427"
"C04785","C16310"
"C04785","C16311"
"C04785","C16319"
"C04793","C04844"
"C04793","C19944"
"C04796","C06047"
"C04797","C06048"
"C04798","C05155"
"C04804","C04882"
"C04805","C05356"
"C04807","C20559"
"C04807","C20562"
"C04807","C00568"
"C04814","C11509"
"C04824","C04932"
"C04831","C18062"
"C04832","C11903"
"C04832","C11904"
"C04834","C04867"
"C04840","C11509"
"C04843","C04849"
"C04844","C20199"
"C04844","C20240"
"C04851","C05893"
"C04851","C17556"
"C04853","C05950"
"C04856","C20482"
"C04858","C05622"
"C04861","C04923"
"C04874","C04895"
"C04874","C05925"
"C04874","C05926"
"C04874","C21008"
"C04874","C21065"
"C04875","C04883"
"C04877","C04882"
"C04877","C20925"
"C04881","C21464"
"C04882","C05897"
"C04882","C17556"
"C04895","C05925"
"C04895","C06148"
"C04895","C20239"
"C04895","C21094"
"C04895","C21615"
"C04896","C04916"
"C04899","C20483"
"C04900","C12632"
"C04919","C04932"
"C04919","C06024"
"C04919","C16157"
"C04919","C17556"
"C04919","C19884"
"C05011","C07108"
"C05011","C16547"
"C05073","C12480"
"C05080","C12476"
"C05103","C05437"
"C05103","C15816"
"C05107","C05439"
"C05108","C11455"
"C05108","C15808"
"C05108","C15915"
"C05109","C05110"
"C05110","C05111"
"C05125","C06006"
"C05125","C06010"
"C05127","C05827"
"C05138","C05487"
"C05138","C05499"
"C05139","C05140"
"C05141","C05300"
"C05141","C05504"
"C05158","C05839"
"C05161","C05825"
"C05165","C08063"
"C05174","C05175"
"C05175","C06163"
"C05176","C05177"
"C05176","C05202"
"C05176","C05243"
"C05176","C06161"
"C05176","C07547"
"C05176","C09654"
"C05177","C05243"
"C05178","C05179"
"C05178","C06167"
"C05178","C06516"
"C05178","C09555"
"C05178","C17592"
"C05179","C05220"
"C05189","C05190"
"C05189","C06163"
"C05190","C05191"
"C05191","C05247"
"C05191","C06162"
"C05193","C05194"
"C05193","C05316"
"C05194","C05247"
"C05194","C06327"
"C05195","C06355"
"C05198","C06451"
"C05198","C06452"
"C05198","C06453"
"C05198","C11829"
"C05198","C11830"
"C05198","C11831"
"C05198","C11909"
"C05198","C15809"
"C05198","C17010"
"C05198","C17017"
"C05198","C17580"
"C05198","C17581"
"C05198","C17702"
"C05198","C17949"
"C05198","C17950"
"C05198","C17951"
"C05198","C17952"
"C05198","C19154"
"C05198","C20423"
"C05198","C20440"
"C05198","C21102"
"C05198","C21257"
"C05198","C21258"
"C05198","C21603"
"C05198","C21764"
"C05198","C21971"
"C05200","C05313"
"C05200","C13425"
"C05201","C05314"
"C05202","C06517"
"C05203","C05317"
"C05203","C06350"
"C05204","C05318"
"C05220","C05322"
"C05229","C05230"
"C05235","C21889"
"C05235","C21892"
"C05239","C05516"
"C05239","C06195"
"C05243","C06161"
"C05243","C06511"
"C05243","C06512"
"C05243","C07547"
"C05258","C05259"
"C05258","C05272"
"C05260","C05261"
"C05260","C05273"
"C05262","C05263"
"C05263","C05274"
"C05264","C05265"
"C05264","C05275"
"C05266","C05267"
"C05266","C05276"
"C05267","C05270"
"C05268","C05269"
"C05268","C05271"
"C05270","C05271"
"C05270","C17744"
"C05270","C17746"
"C05270","C20413"
"C05274","C05275"
"C05279","C05280"
"C05281","C20846"
"C05284","C05285"
"C05284","C18075"
"C05290","C05297"
"C05291","C05296"
"C05294","C05295"
"C05298","C05299"
"C05299","C08358"
"C05299","C11132"
"C05301","C05302"
"C05302","C08359"
"C05302","C11131"
"C05306","C05307"
"C05306","C05427"
"C05306","C05797"
"C05306","C11850"
"C05306","C18151"
"C05307","C05427"
"C05307","C16541"
"C05307","C18151"
"C05313","C05802"
"C05315","C15530"
"C05316","C06165"
"C05322","C06173"
"C05324","C15486"
"C05325","C15586"
"C05330","C20788"
"C05332","C06746"
"C05335","C05690"
"C05335","C05691"
"C05335","C05698"
"C05335","C05703"
"C05335","C05708"
"C05337","C05449"
"C05337","C05465"
"C05337","C05466"
"C05338","C05595"
"C05338","C05596"
"C05345","C05378"
"C05345","C05382"
"C05345","C18096"
"C05366","C10646"
"C05366","C21954"
"C05376","C12625"
"C05382","C07836"
"C05382","C12214"
"C05382","C12215"
"C05382","C19878"
"C05382","C19882"
"C05382","C21281"
